Surah,Ayah,Rule,FoundInOriginal,FoundInClean
67,26,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
67,26,"المد العارض للسكون","","مُّبِينٌ"
67,27,"إخفاء النون الساكنة والتنوين","","ً س"
67,30,"المد العارض للسكون","","مَّعِينٍ"
68,11,"إقلاب النون الساكنة والتنوين","","ٍ ب"
68,13,"إقلاب النون الساكنة والتنوين","","ٍ ب"
68,19,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
68,24,"المد العارض للسكون","","مِّسْكِينٌ"
68,37,"إخفاء النون الساكنة والتنوين","","ٌ ف"
68,48,"المد العارض للسكون","","مَكْظُومٌ"
68,49,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
68,49,"المد العارض للسكون","","مَذْمُومٌ"
68,51,"المد العارض للسكون","","لَمَجْنُونٌ"
68,52,"إدغام النون الساكنة والتنوين - بدون غنة","","ٌ ل"
69,6,"إخفاء النون الساكنة والتنوين","","ٌ ف"
69,10,"إدغام النون الساكنة والتنوين - بدون غنة","","ً ر"
69,12,"إدغام النون الساكنة والتنوين - بغنة","","ً و"
69,12,"إدغام النون الساكنة والتنوين - بغنة","","ٌ و"
69,13,"إدغام النون الساكنة والتنوين - بغنة","","ٌ و"
69,14,"إدغام النون الساكنة والتنوين - بغنة","","ً و"
69,35,"المد العارض للسكون","","حَمِيمٌ"
69,43,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
69,48,"إدغام النون الساكنة والتنوين - بدون غنة","","ٌ ل"
70,6,"مد العوض","","دًا"
70,7,"مد العوض","","بًا"
70,10,"مد العوض","","مًا"
70,11,"إقلاب النون الساكنة والتنوين","","ٍ ب"
70,16,"إدغام النون الساكنة والتنوين - بدون غنة","","ً ل"
70,20,"مد العوض","","عًا"
70,24,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
70,24,"المد العارض للسكون","","مَّعْلُومٌ"
71,1,"المد العارض للسكون","","أَلِيمٌ"
71,2,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
71,5,"مد العوض","","رًا"
71,6,"مد العوض","","رًا"
71,7,"مد العوض","","رًا"
71,8,"مد العوض","","رًا"
71,9,"مد العوض","","رًا"
71,10,"مد العوض","","رًا"
71,11,"مد العوض","","رًا"
71,12,"مد العوض","","رًا"
71,13,"مد العوض","","رًا"
71,15,"مد العوض","","قًا"
71,16,"مد العوض","","جًا"
71,17,"مد العوض","","تًا"
71,18,"مد العوض","","جًا"
71,19,"مد العوض","","طًا"
71,20,"مد العوض","","جًا"
71,21,"إدغام النون الساكنة والتنوين - بدون غنة","","ٌ ر"
71,21,"مد العوض","","رًا"
71,22,"مد العوض","","رًا"
71,23,"مد العوض","","رًا"
71,24,"مد العوض","","رًا"
71,24,"مد العوض","","لًا"
71,25,"مد العوض","","رًا"
71,26,"إدغام النون الساكنة والتنوين - بدون غنة","","ٌ ر"
71,27,"مد العوض","","رًا"
72,1,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
72,1,"مد العوض","","بًا"
72,2,"مد العوض","","دًا"
72,3,"إدغام النون الساكنة والتنوين - بغنة","","ً و"
72,3,"مد العوض","","دًا"
72,4,"مد العوض","","طًا"
72,5,"مد العوض","","بًا"
72,6,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
72,6,"مد العوض","","قًا"
72,7,"مد العوض","","دًا"
72,8,"مد العوض","","بًا"
72,9,"مد العوض","","دًا"
72,10,"مد العوض","","دًا"
72,11,"مد العوض","","دًا"
72,12,"مد العوض","","بًا"
72,13,"مد العوض","","قًا"
72,14,"مد العوض","","دًا"
72,15,"مد العوض","","بًا"
72,16,"مد العوض","","قًا"
72,17,"مد العوض","","دًا"
72,18,"مد العوض","","دًا"
72,19,"مد العوض","","دًا"
72,20,"مد العوض","","دًا"
72,21,"مد العوض","","دًا"
72,22,"إدغام النون الساكنة والتنوين - بغنة","","ٌ و"
72,24,"مد العوض","","دًا"
72,25,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
72,27,"مد العوض","","دًا"
73,2,"مد العوض","","لًا"
73,7,"مد العوض","","لًا"
73,8,"مد العوض","","لًا"
73,9,"مد العوض","","لًا"
73,10,"مد العوض","","لًا"
73,12,"مد العوض","","مًا"
73,13,"مد العوض","","مًا"
73,15,"مد العوض","","لًا"
73,16,"مد العوض","","لًا"
73,20,"إدغام النون الساكنة والتنوين - بدون غنة","","ٌ ر"
73,20,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
73,20,"مد العوض","","نًا"
73,20,"مد العوض","","رًا"
74,11,"مد العوض","","دًا"
74,12,"مد العوض","","دًا"
74,13,"مد العوض","","دًا"
74,14,"مد العوض","","دًا"
74,16,"مد العوض","","دًا"
74,24,"إدغام النون الساكنة والتنوين - بغنة","","ٌ ي"
74,29,"إدغام النون الساكنة والتنوين - بدون غنة","","ٌ ل"
74,31,"إدغام النون الساكنة والتنوين - بدون غنة","","ً ل"
74,31,"إدغام النون الساكنة والتنوين - بغنة","","ٌ و"
74,31,"مد العوض","","نًا"
74,31,"مد العوض","","لًا"
74,38,"إقلاب النون الساكنة والتنوين","","ٍ ب"
74,50,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
75,13,"إقلاب النون الساكنة والتنوين","","ٍ ب"
75,22,"إدغام النون الساكنة والتنوين - بغنة","","ٌ ي"
75,24,"إدغام النون الساكنة والتنوين - بغنة","","ٌ ي"
75,24,"إقلاب النون الساكنة والتنوين","","ٍ ب"
75,37,"إدغام النون الساكنة والتنوين - بغنة","","ً م"
75,38,"إخفاء النون الساكنة والتنوين","","ً ف"
76,1,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
76,6,"مد العوض","","رًا"
76,7,"مد العوض","","رًا"
76,9,"إدغام النون الساكنة والتنوين - بغنة","","ً و"
76,10,"مد العوض","","رًا"
76,11,"إدغام النون الساكنة والتنوين - بغنة","","ً و"
76,11,"مد العوض","","رًا"
76,12,"إدغام النون الساكنة والتنوين - بغنة","","ً و"
76,12,"مد العوض","","رًا"
76,13,"مد العوض","","رًا"
76,14,"مد العوض","","لًا"
76,16,"مد العوض","","رًا"
76,18,"مد العوض","","لًا"
76,19,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
76,19,"مد العوض","","رًا"
76,21,"إدغام النون الساكنة والتنوين - بغنة","","ٌ و"
76,22,"إدغام النون الساكنة والتنوين - بغنة","","ً و"
76,23,"مد العوض","","لًا"
76,24,"مد العوض","","رًا"
76,25,"إدغام النون الساكنة والتنوين - بغنة","","ً و"
76,25,"مد العوض","","لًا"
76,27,"مد العوض","","لًا"
76,29,"مد العوض","","لًا"
76,30,"مد العوض","","مًا"
77,1,"مد العوض","","فًا"
77,2,"مد العوض","","فًا"
77,3,"مد العوض","","رًا"
77,4,"مد العوض","","قًا"
77,15,"إدغام النون الساكنة والتنوين - بغنة","","ٌ ي"
77,19,"إدغام النون الساكنة والتنوين - بغنة","","ٌ ي"
77,24,"إدغام النون الساكنة والتنوين - بغنة","","ٌ ي"
77,26,"إدغام النون الساكنة والتنوين - بغنة","","ً و"
77,26,"مد العوض","","تًا"
77,27,"إخفاء النون الساكنة والتنوين","","ً ف"
77,27,"مد العوض","","تًا"
77,28,"إدغام النون الساكنة والتنوين - بغنة","","ٌ ي"
77,33,"إخفاء النون الساكنة والتنوين","","ٌ ص"
77,34,"إدغام النون الساكنة والتنوين - بغنة","","ٌ ي"
77,37,"إدغام النون الساكنة والتنوين - بغنة","","ٌ ي"
77,39,"إخفاء النون الساكنة والتنوين","","ٌ ف"
77,40,"إدغام النون الساكنة والتنوين - بغنة","","ٌ ي"
77,45,"إدغام النون الساكنة والتنوين - بغنة","","ٌ ي"
77,47,"إدغام النون الساكنة والتنوين - بغنة","","ٌ ي"
77,49,"إدغام النون الساكنة والتنوين - بغنة","","ٌ ي"
77,50,"إقلاب النون الساكنة والتنوين","","ٍ ب"
78,6,"مد العوض","","دًا"
78,7,"مد العوض","","دًا"
78,8,"مد العوض","","جًا"
78,9,"مد العوض","","تًا"
78,10,"مد العوض","","سًا"
78,11,"مد العوض","","شًا"
78,12,"مد العوض","","دًا"
78,13,"مد العوض","","جًا"
78,14,"إخفاء النون الساكنة والتنوين","","ً ث"
78,14,"مد العوض","","جًا"
78,15,"مد العوض","","تًا"
78,17,"مد العوض","","تًا"
78,18,"مد العوض","","جًا"
78,19,"مد العوض","","بًا"
78,21,"مد العوض","","دًا"
78,22,"مد العوض","","بًا"
78,23,"مد العوض","","بًا"
78,25,"مد العوض","","قًا"
78,26,"إدغام النون الساكنة والتنوين - بغنة","","ً و"
78,27,"مد العوض","","بًا"
78,28,"مد العوض","","بًا"
78,29,"مد العوض","","بًا"
78,32,"مد العوض","","بًا"
78,33,"مد العوض","","بًا"
78,34,"مد العوض","","قًا"
78,35,"مد العوض","","بًا"
78,36,"إدغام النون الساكنة والتنوين - بغنة","","ً م"
78,36,"مد العوض","","بًا"
78,37,"مد العوض","","بًا"
78,38,"مد العوض","","ًّا"
78,38,"مد العوض","","بًا"
79,1,"مد العوض","","قًا"
79,2,"مد العوض","","طًا"
79,3,"مد العوض","","حًا"
79,4,"مد العوض","","قًا"
79,5,"مد العوض","","رًا"
79,8,"إدغام النون الساكنة والتنوين - بغنة","","ٌ ي"
79,13,"إدغام النون الساكنة والتنوين - بغنة","","ٌ و"
79,26,"إدغام النون الساكنة والتنوين - بدون غنة","","ً ل"
80,16,"إقلاب النون الساكنة والتنوين","","ٍ ب"
80,25,"مد العوض","","ًّا"
80,26,"مد العوض","","ًّا"
80,27,"مد العوض","","ًّا"
80,28,"مد العوض","","بًا"
80,29,"مد العوض","","لًا"
80,30,"مد العوض","","بًا"
80,31,"إدغام النون الساكنة والتنوين - بغنة","","ً و"
80,31,"مد العوض","","ًّا"
80,37,"إدغام النون الساكنة والتنوين - بغنة","","ٌ ي"
80,38,"إدغام النون الساكنة والتنوين - بغنة","","ٌ ي"
80,39,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
80,40,"إدغام النون الساكنة والتنوين - بغنة","","ٌ ي"
81,14,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
81,27,"إدغام النون الساكنة والتنوين - بدون غنة","","ٌ ل"
82,5,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
82,19,"إدغام النون الساكنة والتنوين - بدون غنة","","ٌ ل"
82,19,"مد العوض","","ًٔا"
83,1,"إدغام النون الساكنة والتنوين - بدون غنة","","ٌ ل"
83,8,"المد العارض للسكون","","سِجِّينٌ"
83,9,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
83,9,"المد العارض للسكون","","مَّرْقُومٌ"
83,10,"إدغام النون الساكنة والتنوين - بغنة","","ٌ ي"
83,20,"إدغام النون الساكنة والتنوين - بغنة","","ٌ م"
